Sub,Exposure,Experiment,Date,Press,Trial,ItemPressed,CorrectItem,Accuracy,Hint,Order pressed,HintNominal,Known,TrialAcc,HintsPerTrial,HintRT,RT,Time,List,Items,Day,HintAvailible,HintPause,NumLists,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Other Day,,,,
Coltrane,1,Experiment 2,2015.05.06,321,89,D,D,1,0,CABD,No Hint,Unknown,1,0,bl,0.4666667,1173.017,4003,4,1,FALSE,0,6,9,9,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,346,96,C,A,1,0,,No Hint,Unknown,bl,bl,bl,3.183333,1249.383,4003,4,1,FALSE,0,6,8,9,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,347,96,D,B,1,0,,No Hint,Unknown,bl,bl,bl,0.5,1249.883,4003,4,1,FALSE,0,6,7,0,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,348,96,A,C,1,0,,No Hint,Unknown,bl,bl,bl,0.9666667,1250.85,4003,4,1,FALSE,0,6,9,8,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,349,96,B,D,1,0,CDAB,No Hint,Unknown,1,0,bl,0.5666667,1251.417,4003,4,1,FALSE,0,6,0,7,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,458,125,A,A,1,0,,No Hint,Unknown,bl,bl,bl,3.433333,1629.567,4003,4,1,FALSE,0,6,9,9,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,459,125,D,B,1,0,,No Hint,Unknown,bl,bl,bl,2.1,1631.667,4003,4,1,FALSE,0,6,3,6,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,460,125,B,C,1,0,,No Hint,Unknown,bl,bl,bl,1.75,1633.417,4003,4,1,FALSE,0,6,6,2,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,461,125,D,D,1,0,ADBD,No Hint,Unknown,1,0,bl,1.933333,1635.35,4003,4,1,FALSE,0,6,3,3,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,474,129,C,A,1,0,,No Hint,Unknown,bl,bl,bl,4.4,1680.7,4003,4,1,FALSE,0,6,10,8,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,475,129,A,B,1,0,,No Hint,Unknown,bl,bl,bl,0.5666667,1681.267,4003,4,1,FALSE,0,6,8,2,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,476,129,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.5,1681.767,4003,4,1,FALSE,0,6,4,10,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,477,129,B,D,1,0,CADB,No Hint,Unknown,1,0,bl,0.6666667,1682.433,4003,4,1,FALSE,0,6,2,4,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,486,132,A,A,1,0,,No Hint,Unknown,bl,bl,bl,4.183333,1721.05,4003,4,1,FALSE,0,6,4,4,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,487,132,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.75,1721.8,4003,4,1,FALSE,0,6,7,9,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,488,132,D,C,1,0,,No Hint,Unknown,bl,bl,bl,1.133333,1722.933,4003,4,1,FALSE,0,6,6,7,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,489,132,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.5,1723.433,4003,4,1,FALSE,0,6,9,6,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,713,191,A,A,1,0,,No Hint,Unknown,bl,bl,bl,2.15,3207.083,4003,4,1,FALSE,0,6,8,8,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,714,191,C,B,1,0,,No Hint,Unknown,bl,bl,bl,4.333333,3211.417,4003,4,1,FALSE,0,6,7,2,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,715,191,B,C,1,0,,No Hint,Unknown,bl,bl,bl,0.8666667,3212.283,4003,4,1,FALSE,0,6,2,7,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,716,191,D,D,1,0,ACBD,No Hint,Unknown,1,0,bl,0.6166667,3212.9,4003,4,1,FALSE,0,6,6,6,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,732,196,A,A,1,0,,No Hint,Unknown,bl,bl,bl,3.2,3269.033,4003,4,1,FALSE,0,6,1,1,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,733,196,C,B,1,0,,No Hint,Unknown,bl,bl,bl,1.016667,3270.05,4003,4,1,FALSE,0,6,10,2,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,734,196,B,C,1,0,,No Hint,Unknown,bl,bl,bl,1.05,3271.1,4003,4,1,FALSE,0,6,2,10,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.06,735,196,D,D,1,0,ACBD,No Hint,Unknown,1,0,bl,0.4833333,3271.583,4003,4,1,FALSE,0,6,6,6,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,35,11,A,A,1,0,,No Hint,Unknown,,,,1.616667,189,4003,4,1,FALSE,0,6,4,4,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,36,11,B,B,1,0,,No Hint,Unknown,,,,0.5833333,189.5833,4003,4,1,FALSE,0,6,6,6,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,37,11,C,C,1,0,,No Hint,Unknown,,,,1.366667,190.95,4003,4,1,FALSE,0,6,7,7,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,38,11,D,D,1,0,ABCD,No Hint,Unknown,1,0,,0.3833333,191.3333,4003,4,1,FALSE,0,6,1,1,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,260,68,C,A,1,0,,No Hint,Unknown,,,,2.766667,813.0667,4003,4,1,FALSE,0,6,1,9,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,261,68,A,B,1,0,,No Hint,Unknown,,,,0.9,813.9667,4003,4,1,FALSE,0,6,9,6,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,262,68,B,C,1,0,,No Hint,Unknown,,,,0.8666667,814.8333,4003,4,1,FALSE,0,6,6,1,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,263,68,D,D,1,0,CABD,No Hint,Unknown,1,0,,0.5833333,815.4167,4003,4,1,FALSE,0,6,2,2,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,284,74,C,A,1,0,,No Hint,Unknown,,,,15.68333,889.55,4003,4,1,FALSE,0,6,6,1,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,285,74,D,B,1,0,,No Hint,Unknown,,,,1.083333,890.6333,4003,4,1,FALSE,0,6,11,2,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,286,74,A,C,1,0,,No Hint,Unknown,,,,1.1,891.7333,4003,4,1,FALSE,0,6,1,6,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,287,74,B,D,1,0,CDAB,No Hint,Unknown,1,0,,0.4333333,892.1667,4003,4,1,FALSE,0,6,2,11,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,338,88,A,A,1,0,,No Hint,Unknown,,,,4.05,1060.383,4003,4,1,FALSE,0,6,10,10,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,339,88,D,B,1,0,,No Hint,Unknown,,,,0.9833333,1061.367,4003,4,1,FALSE,0,6,6,3,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,340,88,C,C,1,0,,No Hint,Unknown,,,,1.166667,1062.533,4003,4,1,FALSE,0,6,4,4,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,341,88,B,D,1,0,ADCB,No Hint,Unknown,1,0,,0.4666667,1063,4003,4,1,FALSE,0,6,3,6,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,370,96,C,A,1,0,,No Hint,Unknown,,,,4.416667,1157.917,4003,4,1,FALSE,0,6,5,8,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,371,96,A,B,1,0,,No Hint,Unknown,,,,0.5166667,1158.433,4003,4,1,FALSE,0,6,8,1,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,372,96,D,C,1,0,,No Hint,Unknown,,,,0.5,1158.933,4003,4,1,FALSE,0,6,7,5,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,373,96,B,D,1,0,CADB,No Hint,Unknown,1,0,,0.6,1159.533,4003,4,1,FALSE,0,6,1,7,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,447,116,C,A,1,0,,No Hint,Unknown,,,,2.683333,1381.517,4003,4,1,FALSE,0,6,3,1,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,448,116,A,B,1,0,,No Hint,Unknown,,,,1.05,1382.567,4003,4,1,FALSE,0,6,1,2,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,449,116,D,C,1,0,,No Hint,Unknown,,,,1.1,1383.667,4003,4,1,FALSE,0,6,9,3,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,450,116,B,D,1,0,CADB,No Hint,Unknown,1,0,,1.35,1385.017,4003,4,1,FALSE,0,6,2,9,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,463,120,A,A,1,0,,No Hint,Unknown,,,,6.066667,1434.983,4003,4,1,FALSE,0,6,6,6,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,464,120,C,B,1,0,,No Hint,Unknown,,,,0.7833333,1435.767,4003,4,1,FALSE,0,6,9,3,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,465,120,B,C,1,0,,No Hint,Unknown,,,,0.7,1436.467,4003,4,1,FALSE,0,6,3,9,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,466,120,D,D,1,0,ACBD,No Hint,Unknown,1,0,,0.6333333,1437.1,4003,4,1,FALSE,0,6,11,11,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,629,163,A,A,1,0,,No Hint,Unknown,,,,2.616667,2004.283,4003,4,1,FALSE,0,6,8,8,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,630,163,C,B,1,0,,No Hint,Unknown,,,,1.083333,2005.367,4003,4,1,FALSE,0,6,7,9,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,631,163,D,C,1,0,,No Hint,Unknown,,,,0.95,2006.317,4003,4,1,FALSE,0,6,4,7,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,632,163,B,D,1,0,ACDB,No Hint,Unknown,1,0,,0.7666667,2007.083,4003,4,1,FALSE,0,6,9,4,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,633,164,A,A,1,0,,No Hint,Unknown,,,,2.033333,2016.4,4003,4,1,FALSE,0,6,6,6,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,634,164,B,B,1,0,,No Hint,Unknown,,,,1.566667,2017.967,4003,4,1,FALSE,0,6,4,4,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,635,164,C,C,1,0,,No Hint,Unknown,,,,0.7666667,2018.733,4003,4,1,FALSE,0,6,7,7,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,636,164,D,D,1,0,ABCD,No Hint,Unknown,1,0,,0.5833333,2019.317,4003,4,1,FALSE,0,6,10,10,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,691,179,C,A,1,0,,No Hint,Unknown,,,,2.35,2200.9,4003,4,1,FALSE,0,6,6,11,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,692,179,A,B,1,0,,No Hint,Unknown,,,,1.05,2201.95,4003,4,1,FALSE,0,6,11,0,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,693,179,D,C,1,0,,No Hint,Unknown,,,,1.116667,2203.067,4003,4,1,FALSE,0,6,4,6,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.07,694,179,B,D,1,0,CADB,No Hint,Unknown,1,0,,0.7333333,2203.8,4003,4,1,FALSE,0,6,0,4,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,5,2,A,A,1,0,,No Hint,Unknown,bl,bl,bl,2.6,16.25,4003,4,1,FALSE,0,6,9,9,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,6,2,C,B,1,0,,No Hint,Unknown,bl,bl,bl,1.2,17.45,4003,4,1,FALSE,0,6,7,1,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,7,2,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.6666667,18.11667,4003,4,1,FALSE,0,6,3,7,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,8,2,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.5666667,18.68333,4003,4,1,FALSE,0,6,1,3,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,25,7,A,A,1,0,,No Hint,Unknown,bl,bl,bl,2.45,69.03333,4003,4,1,FALSE,0,6,10,10,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,26,7,C,B,1,0,,No Hint,Unknown,bl,bl,bl,1.5,70.53333,4003,4,1,FALSE,0,6,6,3,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,27,7,B,C,1,0,,No Hint,Unknown,bl,bl,bl,0.4666667,71,4003,4,1,FALSE,0,6,3,6,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,28,7,D,D,1,0,ACBD,No Hint,Unknown,1,0,bl,0.4833333,71.48333,4003,4,1,FALSE,0,6,8,8,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,45,13,A,A,1,0,,No Hint,Unknown,bl,bl,bl,2.883333,144.1167,4003,4,1,FALSE,0,6,10,10,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,46,13,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.6333333,144.75,4003,4,1,FALSE,0,6,7,11,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,47,13,D,C,1,0,,No Hint,Unknown,bl,bl,bl,1.1,145.85,4003,4,1,FALSE,0,6,3,7,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,48,13,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.4666667,146.3167,4003,4,1,FALSE,0,6,11,3,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,57,16,A,A,1,0,,No Hint,Unknown,bl,bl,bl,3.416667,175.3167,4003,4,1,FALSE,0,6,5,5,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,58,16,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.9166667,176.2333,4003,4,1,FALSE,0,6,3,11,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,59,16,D,C,1,0,,No Hint,Unknown,bl,bl,bl,1.283333,177.5167,4003,4,1,FALSE,0,6,9,3,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,60,16,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.5,178.0167,4003,4,1,FALSE,0,6,11,9,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,75,21,C,A,1,0,,No Hint,Unknown,bl,bl,bl,5.083333,265.4333,4003,4,1,FALSE,0,6,10,0,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,76,21,A,B,1,0,,No Hint,Unknown,bl,bl,bl,1.033333,266.4667,4003,4,1,FALSE,0,6,0,11,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,77,21,D,C,1,0,,No Hint,Unknown,bl,bl,bl,1.6,268.0667,4003,4,1,FALSE,0,6,7,10,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,78,21,B,D,1,0,CADB,No Hint,Unknown,1,0,bl,0.3666667,268.4333,4003,4,1,FALSE,0,6,11,7,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,90,25,A,A,1,0,,No Hint,Unknown,bl,bl,bl,3.116667,334.0167,4003,4,1,FALSE,0,6,0,0,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,91,25,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.5166667,334.5333,4003,4,1,FALSE,0,6,3,2,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,92,25,D,C,1,0,,No Hint,Unknown,bl,bl,bl,1.416667,335.95,4003,4,1,FALSE,0,6,11,3,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,93,25,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.4833333,336.4333,4003,4,1,FALSE,0,6,2,11,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,145,40,A,A,1,0,,No Hint,Unknown,bl,bl,bl,5.35,517.1667,4003,4,1,FALSE,0,6,11,11,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,146,40,C,B,1,0,,No Hint,Unknown,bl,bl,bl,1.016667,518.1833,4003,4,1,FALSE,0,6,7,8,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,147,40,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.8333333,519.0167,4003,4,1,FALSE,0,6,10,7,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,148,40,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.5166667,519.5333,4003,4,1,FALSE,0,6,8,10,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,161,44,A,A,1,0,,No Hint,Unknown,bl,bl,bl,4.45,601.2833,4003,4,1,FALSE,0,6,4,4,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,162,44,C,B,1,0,,No Hint,Unknown,bl,bl,bl,1.133333,602.4167,4003,4,1,FALSE,0,6,8,6,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,163,44,B,C,1,0,,No Hint,Unknown,bl,bl,bl,1.75,604.1667,4003,4,1,FALSE,0,6,6,8,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,164,44,D,D,1,0,ACBD,No Hint,Unknown,1,0,bl,0.4833333,604.65,4003,4,1,FALSE,0,6,1,1,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,443,117,C,A,1,0,,No Hint,Unknown,bl,bl,bl,3.666667,1536.883,4003,4,1,FALSE,0,6,10,3,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,444,117,A,B,1,0,,No Hint,Unknown,bl,bl,bl,0.7,1537.583,4003,4,1,FALSE,0,6,3,7,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,445,117,B,C,1,0,,No Hint,Unknown,bl,bl,bl,0.9166667,1538.5,4003,4,1,FALSE,0,6,7,10,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,446,117,D,D,1,0,CABD,No Hint,Unknown,1,0,bl,0.4666667,1538.967,4003,4,1,FALSE,0,6,5,5,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,584,155,C,A,1,0,,No Hint,Unknown,bl,bl,bl,4.75,1997.367,4003,4,1,FALSE,0,6,5,3,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,585,155,A,B,1,0,,No Hint,Unknown,bl,bl,bl,0.6166667,1997.983,4003,4,1,FALSE,0,6,3,7,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,586,155,B,C,1,0,,No Hint,Unknown,bl,bl,bl,0.7,1998.683,4003,4,1,FALSE,0,6,7,5,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.08,587,155,D,D,1,0,CABD,No Hint,Unknown,1,0,bl,0.6,1999.283,4003,4,1,FALSE,0,6,2,2,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,49,14,C,A,1,0,,No Hint,Unknown,bl,bl,bl,1.25,161.8167,4003,4,1,FALSE,0,6,8,5,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,50,14,A,B,1,0,,No Hint,Unknown,bl,bl,bl,0.8166667,162.6333,4003,4,1,FALSE,0,6,5,9,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,51,14,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.9333333,163.5667,4003,4,1,FALSE,0,6,3,8,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,52,14,B,D,1,0,CADB,No Hint,Unknown,1,0,bl,0.55,164.1167,4003,4,1,FALSE,0,6,9,3,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,71,20,A,A,1,0,,No Hint,Unknown,bl,bl,bl,4.1,249.1,4003,4,1,FALSE,0,6,7,7,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,72,20,D,B,1,0,,No Hint,Unknown,bl,bl,bl,0.5833333,249.6833,4003,4,1,FALSE,0,6,11,9,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,73,20,B,C,1,0,,No Hint,Unknown,bl,bl,bl,1.466667,251.15,4003,4,1,FALSE,0,6,9,2,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,74,20,C,D,1,0,ADBC,No Hint,Unknown,1,0,bl,0.6,251.75,4003,4,1,FALSE,0,6,2,11,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,130,37,C,A,1,0,,No Hint,Unknown,bl,bl,bl,2.55,460.8333,4003,4,1,FALSE,0,6,0,1,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,131,37,A,B,1,0,,No Hint,Unknown,bl,bl,bl,1.916667,462.75,4003,4,1,FALSE,0,6,1,8,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,132,37,D,C,1,0,,No Hint,Unknown,bl,bl,bl,1.133333,463.8833,4003,4,1,FALSE,0,6,2,0,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,133,37,B,D,1,0,CADB,No Hint,Unknown,1,0,bl,0.4,464.2833,4003,4,1,FALSE,0,6,8,2,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,181,51,C,A,1,0,,No Hint,Unknown,bl,bl,bl,3.066667,647,4003,4,1,FALSE,0,6,3,9,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,182,51,A,B,1,0,,No Hint,Unknown,bl,bl,bl,0.5666667,647.5667,4003,4,1,FALSE,0,6,9,7,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,183,51,B,C,1,0,,No Hint,Unknown,bl,bl,bl,1.333333,648.9,4003,4,1,FALSE,0,6,7,3,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,184,51,D,D,1,0,CABD,No Hint,Unknown,1,0,bl,0.3666667,649.2667,4003,4,1,FALSE,0,6,8,8,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,285,78,C,A,1,0,,No Hint,Unknown,bl,bl,bl,3.566667,977.9167,4003,4,1,FALSE,0,6,2,5,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,286,78,A,B,1,0,,No Hint,Unknown,bl,bl,bl,0.5333333,978.45,4003,4,1,FALSE,0,6,5,1,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,287,78,B,C,1,0,,No Hint,Unknown,bl,bl,bl,1,979.45,4003,4,1,FALSE,0,6,1,2,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,288,78,D,D,1,0,CABD,No Hint,Unknown,1,0,bl,0.5333333,979.9833,4003,4,1,FALSE,0,6,10,10,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,289,79,A,A,1,0,,No Hint,Unknown,bl,bl,bl,2.333333,988.55,4003,4,1,FALSE,0,6,10,10,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,290,79,C,B,1,0,,No Hint,Unknown,bl,bl,bl,1.25,989.8,4003,4,1,FALSE,0,6,0,4,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,291,79,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.9833333,990.7833,4003,4,1,FALSE,0,6,9,0,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,292,79,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.5,991.2833,4003,4,1,FALSE,0,6,4,9,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,559,152,C,A,1,0,,No Hint,Unknown,bl,bl,bl,1.866667,1860.983,4003,4,1,FALSE,0,6,6,11,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,560,152,D,B,1,0,,No Hint,Unknown,bl,bl,bl,0.85,1861.833,4003,4,1,FALSE,0,6,7,10,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,561,152,A,C,1,0,,No Hint,Unknown,bl,bl,bl,0.75,1862.583,4003,4,1,FALSE,0,6,11,6,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,562,152,B,D,1,0,CDAB,No Hint,Unknown,1,0,bl,0.75,1863.333,4003,4,1,FALSE,0,6,10,7,4003.02,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,591,160,C,A,1,0,,No Hint,Unknown,bl,bl,bl,2.283333,1949.267,4003,4,1,FALSE,0,6,11,9,4003.03,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,592,160,A,B,1,0,,No Hint,Unknown,bl,bl,bl,1.733333,1951,4003,4,1,FALSE,0,6,9,5,4003.01,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,593,160,D,C,1,0,,No Hint,Unknown,bl,bl,bl,1.033333,1952.033,4003,4,1,FALSE,0,6,4,11,4003.04,,200,3,4,1,,,,
Coltrane,1,Experiment 2,2015.05.11,594,160,B,D,1,0,CADB,No Hint,Unknown,1,0,bl,0.45,1952.483,4003,4,1,FALSE,0,6,5,4,4003.02,,200,3,4,1,,,,
